,season,variety,rpin_block,day,date,day_of_year,diameter,t_id,b_id,s_id
660593,22,gala,R1474 PA1 NM,-29,2021-12-02,336,29.52,19.0,4,7
660594,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.77,19.0,4,7
660595,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.94,19.0,4,7
660596,22,gala,R1474 PA1 NM,-29,2021-12-02,336,35.32,19.0,4,7
660597,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.94,19.0,4,7
660598,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.56,19.0,4,7
660599,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.82,19.0,4,7
660600,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.8,19.0,4,7
660601,22,gala,R1474 PA1 NM,-29,2021-12-02,336,29.96,19.0,4,7
660602,22,gala,R1474 PA1 NM,-29,2021-12-02,336,37.26,19.0,4,7
660603,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.9,19.0,4,7
660604,22,gala,R1474 PA1 NM,-29,2021-12-02,336,29.55,19.0,4,7
660605,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.58,19.0,4,7
660606,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.32,19.0,4,7
660607,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.55,19.0,4,7
660608,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.97,19.0,4,7
660609,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.96,19.0,4,7
660610,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.12,19.0,4,7
660611,22,gala,R1474 PA1 NM,-29,2021-12-02,336,35.53,19.0,4,7
660612,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.73,19.0,4,7
660613,22,gala,R1474 PA1 NM,-29,2021-12-02,336,35.8,19.0,4,7
660614,22,gala,R1474 PA1 NM,-29,2021-12-02,336,41.06,19.0,4,7
660615,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.36,19.0,4,7
660616,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.8,19.0,4,7
660617,22,gala,R1474 PA1 NM,-29,2021-12-02,336,26.23,19.0,4,7
660618,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.15,19.0,4,7
660619,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.14,19.0,4,7
660620,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.58,19.0,4,7
660621,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.98,19.0,4,7
660622,22,gala,R1474 PA1 NM,-29,2021-12-02,336,38.18,19.0,4,7
660623,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.22,19.0,4,7
660624,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.28,19.0,4,7
660625,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.55,19.0,4,7
660626,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.79,19.0,4,7
660627,22,gala,R1474 PA1 NM,-29,2021-12-02,336,35.98,19.0,4,7
660628,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.15,19.0,4,7
660629,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.79,19.0,4,7
660630,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.56,19.0,4,7
660631,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.56,20.0,4,7
660632,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.84,20.0,4,7
660633,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.87,20.0,4,7
660634,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.66,20.0,4,7
660635,22,gala,R1474 PA1 NM,-29,2021-12-02,336,39.99,20.0,4,7
660636,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.81,20.0,4,7
660637,22,gala,R1474 PA1 NM,-29,2021-12-02,336,37.62,20.0,4,7
660638,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.21,20.0,4,7
660639,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.11,20.0,4,7
660640,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.69,20.0,4,7
660641,22,gala,R1474 PA1 NM,-29,2021-12-02,336,35.14,20.0,4,7
660642,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.27,20.0,4,7
660643,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.89,20.0,4,7
660644,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.24,20.0,4,7
660645,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.62,20.0,4,7
660646,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.76,20.0,4,7
660647,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.09,20.0,4,7
660648,22,gala,R1474 PA1 NM,-29,2021-12-02,336,35.47,20.0,4,7
660649,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.39,20.0,4,7
660650,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.38,20.0,4,7
660651,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.59,20.0,4,7
660652,22,gala,R1474 PA1 NM,-29,2021-12-02,336,37.75,20.0,4,7
660653,22,gala,R1474 PA1 NM,-29,2021-12-02,336,37.49,20.0,4,7
660654,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.49,20.0,4,7
660655,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.74,20.0,4,7
660656,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.12,20.0,4,7
660657,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.99,20.0,4,7
660658,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.9,20.0,4,7
660659,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.01,20.0,4,7
660660,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.86,20.0,4,7
660661,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.97,20.0,4,7
660662,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.07,20.0,4,7
660663,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.31,20.0,4,7
660664,22,gala,R1474 PA1 NM,-29,2021-12-02,336,35.93,20.0,4,7
660665,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.07,20.0,4,7
660666,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.61,20.0,4,7
660667,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.49,20.0,4,7
660668,22,gala,R1474 PA1 NM,-29,2021-12-02,336,32.21,20.0,4,7
660669,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.53,20.0,4,7
660670,22,gala,R1474 PA1 NM,-29,2021-12-02,336,30.75,20.0,4,7
660671,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.48,20.0,4,7
660672,22,gala,R1474 PA1 NM,-29,2021-12-02,336,29.33,20.0,4,7
660673,22,gala,R1474 PA1 NM,-29,2021-12-02,336,39.98,20.0,4,7
660674,22,gala,R1474 PA1 NM,-29,2021-12-02,336,31.63,20.0,4,7
660675,22,gala,R1474 PA1 NM,-29,2021-12-02,336,34.83,20.0,4,7
660676,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.16,20.0,4,7
660677,22,gala,R1474 PA1 NM,-29,2021-12-02,336,29.63,20.0,4,7
660678,22,gala,R1474 PA1 NM,-29,2021-12-02,336,33.31,20.0,4,7
660679,22,gala,R1474 PA1 NM,-29,2021-12-02,336,36.2,20.0,4,7
660680,22,gala,R1474 PA1 NM,-29,2021-12-02,336,39.07,20.0,4,7
665183,22,gala,R1462 W5,-32,2021-11-29,333,25.51,11.0,3,7
665184,22,gala,R1462 W5,-32,2021-11-29,333,30.85,11.0,3,7
665185,22,gala,R1462 W5,-32,2021-11-29,333,30.63,11.0,3,7
665186,22,gala,R1462 W5,-32,2021-11-29,333,31.77,11.0,3,7
665187,22,gala,R1462 W5,-32,2021-11-29,333,30.52,11.0,3,7
665188,22,gala,R1462 W5,-32,2021-11-29,333,34.03,11.0,3,7
665189,22,gala,R1462 W5,-32,2021-11-29,333,32.49,11.0,3,7
665190,22,gala,R1462 W5,-32,2021-11-29,333,33.23,11.0,3,7
665191,22,gala,R1462 W5,-32,2021-11-29,333,32.89,11.0,3,7
665192,22,gala,R1462 W5,-32,2021-11-29,333,32.25,11.0,3,7
665193,22,gala,R1462 W5,-32,2021-11-29,333,26.88,11.0,3,7
665194,22,gala,R1462 W5,-32,2021-11-29,333,31.24,11.0,3,7
665195,22,gala,R1462 W5,-32,2021-11-29,333,33.42,11.0,3,7
665196,22,gala,R1462 W5,-32,2021-11-29,333,30.79,11.0,3,7
665197,22,gala,R1462 W5,-32,2021-11-29,333,29.25,11.0,3,7
665198,22,gala,R1462 W5,-32,2021-11-29,333,29.22,11.0,3,7
665199,22,gala,R1462 W5,-32,2021-11-29,333,32.47,11.0,3,7
665200,22,gala,R1462 W5,-32,2021-11-29,333,30.53,11.0,3,7
665201,22,gala,R1462 W5,-32,2021-11-29,333,31.68,11.0,3,7
665202,22,gala,R1462 W5,-32,2021-11-29,333,33.54,11.0,3,7
665203,22,gala,R1462 W5,-32,2021-11-29,333,31.13,11.0,3,7
665204,22,gala,R1462 W5,-32,2021-11-29,333,35.87,11.0,3,7
665205,22,gala,R1462 W5,-32,2021-11-29,333,36.33,11.0,3,7
665206,22,gala,R1462 W5,-32,2021-11-29,333,28.38,11.0,3,7
665207,22,gala,R1462 W5,-32,2021-11-29,333,31.64,11.0,3,7
665208,22,gala,R1462 W5,-32,2021-11-29,333,30.99,11.0,3,7
665209,22,gala,R1462 W5,-32,2021-11-29,333,33.35,11.0,3,7
665210,22,gala,R1462 W5,-32,2021-11-29,333,31.46,11.0,3,7
665211,22,gala,R1462 W5,-32,2021-11-29,333,28.18,11.0,3,7
665212,22,gala,R1462 W5,-32,2021-11-29,333,37.21,11.0,3,7
665213,22,gala,R1462 W5,-32,2021-11-29,333,32.71,11.0,3,7
665214,22,gala,R1462 W5,-32,2021-11-29,333,30.37,11.0,3,7
665215,22,gala,R1462 W5,-32,2021-11-29,333,28.47,11.0,3,7
665216,22,gala,R1462 W5,-32,2021-11-29,333,30.4,11.0,3,7
665217,22,gala,R1462 W5,-32,2021-11-29,333,31.55,11.0,3,7
665218,22,gala,R1462 W5,-32,2021-11-29,333,28.99,11.0,3,7
665219,22,gala,R1462 W5,-32,2021-11-29,333,28.44,11.0,3,7
665220,22,gala,R1462 W5,-32,2021-11-29,333,30.2,11.0,3,7
665221,22,gala,R1462 W5,-32,2021-11-29,333,34.59,11.0,3,7
665222,22,gala,R1462 W5,-32,2021-11-29,333,29.96,11.0,3,7
665223,22,gala,R1462 W5,-32,2021-11-29,333,27.41,11.0,3,7
665224,22,gala,R1462 W5,-32,2021-11-29,333,34.67,11.0,3,7
665225,22,gala,R1462 W5,-32,2021-11-29,333,28.95,11.0,3,7
665226,22,gala,R1462 W5,-32,2021-11-29,333,29.87,11.0,3,7
665227,22,gala,R1462 W5,-32,2021-11-29,333,30.74,11.0,3,7
665228,22,gala,R1462 W5,-32,2021-11-29,333,27.98,11.0,3,7
665229,22,gala,R1462 W5,-32,2021-11-29,333,27.14,11.0,3,7
665230,22,gala,R1462 W5,-32,2021-11-29,333,31.76,11.0,3,7
665231,22,gala,R1462 W5,-32,2021-11-29,333,29.58,11.0,3,7
665232,22,gala,R1462 W5,-32,2021-11-29,333,32.52,11.0,3,7
665233,22,gala,R1462 W5,-32,2021-11-29,333,35.33,12.0,3,7
665234,22,gala,R1462 W5,-32,2021-11-29,333,34.37,12.0,3,7
665235,22,gala,R1462 W5,-32,2021-11-29,333,32.42,12.0,3,7
665236,22,gala,R1462 W5,-32,2021-11-29,333,30.94,12.0,3,7
665237,22,gala,R1462 W5,-32,2021-11-29,333,28.09,12.0,3,7
665238,22,gala,R1462 W5,-32,2021-11-29,333,29.13,12.0,3,7
665239,22,gala,R1462 W5,-32,2021-11-29,333,39.67,12.0,3,7
665240,22,gala,R1462 W5,-32,2021-11-29,333,31.03,12.0,3,7
665241,22,gala,R1462 W5,-32,2021-11-29,333,31.2,12.0,3,7
665242,22,gala,R1462 W5,-32,2021-11-29,333,31.9,12.0,3,7
665243,22,gala,R1462 W5,-32,2021-11-29,333,29.06,12.0,3,7
665244,22,gala,R1462 W5,-32,2021-11-29,333,33.46,12.0,3,7
665245,22,gala,R1462 W5,-32,2021-11-29,333,29.97,12.0,3,7
665246,22,gala,R1462 W5,-32,2021-11-29,333,32.12,12.0,3,7
665247,22,gala,R1462 W5,-32,2021-11-29,333,32.2,12.0,3,7
665248,22,gala,R1462 W5,-32,2021-11-29,333,33.52,12.0,3,7
665249,22,gala,R1462 W5,-32,2021-11-29,333,29.12,12.0,3,7
665250,22,gala,R1462 W5,-32,2021-11-29,333,36.8,12.0,3,7
665251,22,gala,R1462 W5,-32,2021-11-29,333,28.92,12.0,3,7
665252,22,gala,R1462 W5,-32,2021-11-29,333,31.95,12.0,3,7
665253,22,gala,R1462 W5,-32,2021-11-29,333,32.76,12.0,3,7
665254,22,gala,R1462 W5,-32,2021-11-29,333,34.88,12.0,3,7
665255,22,gala,R1462 W5,-32,2021-11-29,333,30.66,12.0,3,7
665256,22,gala,R1462 W5,-32,2021-11-29,333,29.98,12.0,3,7
665257,22,gala,R1462 W5,-32,2021-11-29,333,34.93,12.0,3,7
665258,22,gala,R1462 W5,-32,2021-11-29,333,31.96,12.0,3,7
665259,22,gala,R1462 W5,-32,2021-11-29,333,31.04,12.0,3,7
665260,22,gala,R1462 W5,-32,2021-11-29,333,31.58,12.0,3,7
665261,22,gala,R1462 W5,-32,2021-11-29,333,29.82,12.0,3,7
665262,22,gala,R1462 W5,-32,2021-11-29,333,31.27,12.0,3,7
665263,22,gala,R1462 W5,-32,2021-11-29,333,30.17,12.0,3,7
665264,22,gala,R1462 W5,-32,2021-11-29,333,32.23,12.0,3,7
665265,22,gala,R1462 W5,-32,2021-11-29,333,29.65,12.0,3,7
665266,22,gala,R1462 W5,-32,2021-11-29,333,31.55,12.0,3,7
665267,22,gala,R1462 W5,-32,2021-11-29,333,27.02,12.0,3,7
665268,22,gala,R1462 W5,-32,2021-11-29,333,33.28,12.0,3,7
665269,22,gala,R1462 W5,-32,2021-11-29,333,33.98,12.0,3,7
665270,22,gala,R1462 W5,-32,2021-11-29,333,38.64,12.0,3,7
665271,22,gala,R1462 W5,-32,2021-11-29,333,33.71,12.0,3,7
665272,22,gala,R1462 W5,-32,2021-11-29,333,33.82,12.0,3,7
665273,22,gala,R1462 W5,-32,2021-11-29,333,29.16,12.0,3,7
665274,22,gala,R1462 W5,-32,2021-11-29,333,29.12,12.0,3,7
665275,22,gala,R1462 W5,-32,2021-11-29,333,30.82,12.0,3,7
665276,22,gala,R1462 W5,-32,2021-11-29,333,27.9,12.0,3,7
665277,22,gala,R1462 W5,-32,2021-11-29,333,29.67,12.0,3,7
665278,22,gala,R1462 W5,-32,2021-11-29,333,28.46,12.0,3,7
665279,22,gala,R1462 W5,-32,2021-11-29,333,29.46,12.0,3,7
665280,22,gala,R1462 W5,-32,2021-11-29,333,32.56,12.0,3,7
665281,22,gala,R1462 W5,-32,2021-11-29,333,29.11,12.0,3,7
665282,22,gala,R1462 W5,-32,2021-11-29,333,29.09,12.0,3,7
665283,22,gala,R1462 W5,-32,2021-11-29,333,32.35,13.0,3,7
665284,22,gala,R1462 W5,-32,2021-11-29,333,32.47,13.0,3,7
665285,22,gala,R1462 W5,-32,2021-11-29,333,29.02,13.0,3,7
665286,22,gala,R1462 W5,-32,2021-11-29,333,29.04,13.0,3,7
665287,22,gala,R1462 W5,-32,2021-11-29,333,30.42,13.0,3,7
665288,22,gala,R1462 W5,-32,2021-11-29,333,32.25,13.0,3,7
665289,22,gala,R1462 W5,-32,2021-11-29,333,33.39,13.0,3,7
665290,22,gala,R1462 W5,-32,2021-11-29,333,27.92,13.0,3,7
665291,22,gala,R1462 W5,-32,2021-11-29,333,25.04,13.0,3,7
665292,22,gala,R1462 W5,-32,2021-11-29,333,27.68,13.0,3,7
665293,22,gala,R1462 W5,-32,2021-11-29,333,26.51,13.0,3,7
665294,22,gala,R1462 W5,-32,2021-11-29,333,26.12,13.0,3,7
665295,22,gala,R1462 W5,-32,2021-11-29,333,30.34,13.0,3,7
665296,22,gala,R1462 W5,-32,2021-11-29,333,42.23,13.0,3,7
665297,22,gala,R1462 W5,-32,2021-11-29,333,30.23,13.0,3,7
665298,22,gala,R1462 W5,-32,2021-11-29,333,32.57,13.0,3,7
665299,22,gala,R1462 W5,-32,2021-11-29,333,28.66,13.0,3,7
665300,22,gala,R1462 W5,-32,2021-11-29,333,25.34,13.0,3,7
665301,22,gala,R1462 W5,-32,2021-11-29,333,21.44,13.0,3,7
665302,22,gala,R1462 W5,-32,2021-11-29,333,26.95,13.0,3,7
665303,22,gala,R1462 W5,-32,2021-11-29,333,31.83,13.0,3,7
665304,22,gala,R1462 W5,-32,2021-11-29,333,32.65,13.0,3,7
665305,22,gala,R1462 W5,-32,2021-11-29,333,30.39,13.0,3,7
665306,22,gala,R1462 W5,-32,2021-11-29,333,32.35,13.0,3,7
665307,22,gala,R1462 W5,-32,2021-11-29,333,27.22,13.0,3,7
665308,22,gala,R1462 W5,-32,2021-11-29,333,30.24,13.0,3,7
665309,22,gala,R1462 W5,-32,2021-11-29,333,28.77,13.0,3,7
665310,22,gala,R1462 W5,-32,2021-11-29,333,30.36,13.0,3,7
665311,22,gala,R1462 W5,-32,2021-11-29,333,27.63,13.0,3,7
665312,22,gala,R1462 W5,-32,2021-11-29,333,26.8,13.0,3,7
665313,22,gala,R1462 W5,-32,2021-11-29,333,27.16,13.0,3,7
665314,22,gala,R1462 W5,-32,2021-11-29,333,28.25,13.0,3,7
665315,22,gala,R1462 W5,-32,2021-11-29,333,28.94,13.0,3,7
665316,22,gala,R1462 W5,-32,2021-11-29,333,32.6,13.0,3,7
665317,22,gala,R1462 W5,-32,2021-11-29,333,31.26,13.0,3,7
665318,22,gala,R1462 W5,-32,2021-11-29,333,32.9,13.0,3,7
665319,22,gala,R1462 W5,-32,2021-11-29,333,31.78,13.0,3,7
665320,22,gala,R1462 W5,-32,2021-11-29,333,30.97,13.0,3,7
665321,22,gala,R1462 W5,-32,2021-11-29,333,29.9,13.0,3,7
665322,22,gala,R1462 W5,-32,2021-11-29,333,30.23,13.0,3,7
665323,22,gala,R1462 W5,-32,2021-11-29,333,32.42,13.0,3,7
665324,22,gala,R1462 W5,-32,2021-11-29,333,30.55,13.0,3,7
665325,22,gala,R1462 W5,-32,2021-11-29,333,34.67,13.0,3,7
665326,22,gala,R1462 W5,-32,2021-11-29,333,31.49,13.0,3,7
665327,22,gala,R1462 W5,-32,2021-11-29,333,32.55,13.0,3,7
665328,22,gala,R1462 W5,-32,2021-11-29,333,30.26,13.0,3,7
665329,22,gala,R1462 W5,-32,2021-11-29,333,32.28,13.0,3,7
665330,22,gala,R1462 W5,-32,2021-11-29,333,29.32,13.0,3,7
665331,22,gala,R1462 W5,-32,2021-11-29,333,39.38,13.0,3,7
665332,22,gala,R1462 W5,-32,2021-11-29,333,33.31,13.0,3,7
665333,22,gala,R1462 W5,-32,2021-11-29,333,29.66,14.0,3,7
665334,22,gala,R1462 W5,-32,2021-11-29,333,30.61,14.0,3,7
665335,22,gala,R1462 W5,-32,2021-11-29,333,26.49,14.0,3,7
665336,22,gala,R1462 W5,-32,2021-11-29,333,31.18,14.0,3,7
665337,22,gala,R1462 W5,-32,2021-11-29,333,27.91,14.0,3,7
665338,22,gala,R1462 W5,-32,2021-11-29,333,27.81,14.0,3,7
665339,22,gala,R1462 W5,-32,2021-11-29,333,30.17,14.0,3,7
665340,22,gala,R1462 W5,-32,2021-11-29,333,28.71,14.0,3,7
665341,22,gala,R1462 W5,-32,2021-11-29,333,30.59,14.0,3,7
665342,22,gala,R1462 W5,-32,2021-11-29,333,27.15,14.0,3,7
665343,22,gala,R1462 W5,-32,2021-11-29,333,25.3,14.0,3,7
665344,22,gala,R1462 W5,-32,2021-11-29,333,27.9,14.0,3,7
665345,22,gala,R1462 W5,-32,2021-11-29,333,30.29,14.0,3,7
665346,22,gala,R1462 W5,-32,2021-11-29,333,25.37,14.0,3,7
665347,22,gala,R1462 W5,-32,2021-11-29,333,27.37,14.0,3,7
665348,22,gala,R1462 W5,-32,2021-11-29,333,27.67,14.0,3,7
665349,22,gala,R1462 W5,-32,2021-11-29,333,28.77,14.0,3,7
665350,22,gala,R1462 W5,-32,2021-11-29,333,26.93,14.0,3,7
665351,22,gala,R1462 W5,-32,2021-11-29,333,26.06,14.0,3,7
665352,22,gala,R1462 W5,-32,2021-11-29,333,27.65,14.0,3,7
665353,22,gala,R1462 W5,-32,2021-11-29,333,27.27,14.0,3,7
665354,22,gala,R1462 W5,-32,2021-11-29,333,27.69,14.0,3,7
665355,22,gala,R1462 W5,-32,2021-11-29,333,28.98,14.0,3,7
665356,22,gala,R1462 W5,-32,2021-11-29,333,33.28,14.0,3,7
665357,22,gala,R1462 W5,-32,2021-11-29,333,28.06,14.0,3,7
665358,22,gala,R1462 W5,-32,2021-11-29,333,26.92,14.0,3,7
665359,22,gala,R1462 W5,-32,2021-11-29,333,31.52,14.0,3,7
665360,22,gala,R1462 W5,-32,2021-11-29,333,26.78,14.0,3,7
665361,22,gala,R1462 W5,-32,2021-11-29,333,31.07,14.0,3,7
665362,22,gala,R1462 W5,-32,2021-11-29,333,25.99,14.0,3,7
665363,22,gala,R1462 W5,-32,2021-11-29,333,30.65,14.0,3,7
665364,22,gala,R1462 W5,-32,2021-11-29,333,29.59,14.0,3,7
665365,22,gala,R1462 W5,-32,2021-11-29,333,27.82,14.0,3,7
665366,22,gala,R1462 W5,-32,2021-11-29,333,28.11,14.0,3,7
665367,22,gala,R1462 W5,-32,2021-11-29,333,27.53,14.0,3,7
665368,22,gala,R1462 W5,-32,2021-11-29,333,26.34,14.0,3,7
665369,22,gala,R1462 W5,-32,2021-11-29,333,27.46,14.0,3,7
665370,22,gala,R1462 W5,-32,2021-11-29,333,31.51,14.0,3,7
665371,22,gala,R1462 W5,-32,2021-11-29,333,41.26,14.0,3,7
665372,22,gala,R1462 W5,-32,2021-11-29,333,37.14,14.0,3,7
665373,22,gala,R1462 W5,-32,2021-11-29,333,30.84,14.0,3,7
665374,22,gala,R1462 W5,-32,2021-11-29,333,28.34,14.0,3,7
665375,22,gala,R1462 W5,-32,2021-11-29,333,27.67,14.0,3,7
665376,22,gala,R1462 W5,-32,2021-11-29,333,31.69,14.0,3,7
665377,22,gala,R1462 W5,-32,2021-11-29,333,32.52,14.0,3,7
665378,22,gala,R1462 W5,-32,2021-11-29,333,29.81,14.0,3,7
665379,22,gala,R1462 W5,-32,2021-11-29,333,27.53,14.0,3,7
665380,22,gala,R1462 W5,-32,2021-11-29,333,28.89,14.0,3,7
665381,22,gala,R1462 W5,-32,2021-11-29,333,27.69,14.0,3,7
665382,22,gala,R1462 W5,-32,2021-11-29,333,28.77,14.0,3,7
665383,22,gala,R1462 W5,-32,2021-11-29,333,34.03,15.0,3,7
665384,22,gala,R1462 W5,-32,2021-11-29,333,30.11,15.0,3,7
665385,22,gala,R1462 W5,-32,2021-11-29,333,27.88,15.0,3,7
665386,22,gala,R1462 W5,-32,2021-11-29,333,33.55,15.0,3,7
665387,22,gala,R1462 W5,-32,2021-11-29,333,27.97,15.0,3,7
665388,22,gala,R1462 W5,-32,2021-11-29,333,33.99,15.0,3,7
665389,22,gala,R1462 W5,-32,2021-11-29,333,29.78,15.0,3,7
665390,22,gala,R1462 W5,-32,2021-11-29,333,28.95,15.0,3,7
665391,22,gala,R1462 W5,-32,2021-11-29,333,26.66,15.0,3,7
665392,22,gala,R1462 W5,-32,2021-11-29,333,25.22,15.0,3,7
665393,22,gala,R1462 W5,-32,2021-11-29,333,29.24,15.0,3,7
665394,22,gala,R1462 W5,-32,2021-11-29,333,27.86,15.0,3,7
665395,22,gala,R1462 W5,-32,2021-11-29,333,26.58,15.0,3,7
665396,22,gala,R1462 W5,-32,2021-11-29,333,26.96,15.0,3,7
665397,22,gala,R1462 W5,-32,2021-11-29,333,24.41,15.0,3,7
665398,22,gala,R1462 W5,-32,2021-11-29,333,29.0,15.0,3,7
665399,22,gala,R1462 W5,-32,2021-11-29,333,27.91,15.0,3,7
665400,22,gala,R1462 W5,-32,2021-11-29,333,31.02,15.0,3,7
665401,22,gala,R1462 W5,-32,2021-11-29,333,27.76,15.0,3,7
665402,22,gala,R1462 W5,-32,2021-11-29,333,33.4,15.0,3,7
665403,22,gala,R1462 W5,-32,2021-11-29,333,31.73,15.0,3,7
665404,22,gala,R1462 W5,-32,2021-11-29,333,25.5,15.0,3,7
665405,22,gala,R1462 W5,-32,2021-11-29,333,29.49,15.0,3,7
665406,22,gala,R1462 W5,-32,2021-11-29,333,28.89,15.0,3,7
665407,22,gala,R1462 W5,-32,2021-11-29,333,26.77,15.0,3,7
665408,22,gala,R1462 W5,-32,2021-11-29,333,27.12,15.0,3,7
665409,22,gala,R1462 W5,-32,2021-11-29,333,26.87,15.0,3,7
665410,22,gala,R1462 W5,-32,2021-11-29,333,28.46,15.0,3,7
665411,22,gala,R1462 W5,-32,2021-11-29,333,28.7,15.0,3,7
665412,22,gala,R1462 W5,-32,2021-11-29,333,26.54,15.0,3,7
665413,22,gala,R1462 W5,-32,2021-11-29,333,25.9,15.0,3,7
665414,22,gala,R1462 W5,-32,2021-11-29,333,29.52,15.0,3,7
665415,22,gala,R1462 W5,-32,2021-11-29,333,32.55,15.0,3,7
665416,22,gala,R1462 W5,-32,2021-11-29,333,30.79,15.0,3,7
665417,22,gala,R1462 W5,-32,2021-11-29,333,31.57,15.0,3,7
665418,22,gala,R1462 W5,-32,2021-11-29,333,32.63,15.0,3,7
665419,22,gala,R1462 W5,-32,2021-11-29,333,29.82,15.0,3,7
665420,22,gala,R1462 W5,-32,2021-11-29,333,25.63,15.0,3,7
665421,22,gala,R1462 W5,-32,2021-11-29,333,27.32,15.0,3,7
665422,22,gala,R1462 W5,-32,2021-11-29,333,28.18,15.0,3,7
665423,22,gala,R1462 W5,-32,2021-11-29,333,30.1,15.0,3,7
665424,22,gala,R1462 W5,-32,2021-11-29,333,28.97,15.0,3,7
665425,22,gala,R1462 W5,-32,2021-11-29,333,27.8,15.0,3,7
665426,22,gala,R1462 W5,-32,2021-11-29,333,29.2,15.0,3,7
665427,22,gala,R1462 W5,-32,2021-11-29,333,29.08,15.0,3,7
665428,22,gala,R1462 W5,-32,2021-11-29,333,28.61,15.0,3,7
665429,22,gala,R1462 W5,-32,2021-11-29,333,32.7,15.0,3,7
665430,22,gala,R1462 W5,-32,2021-11-29,333,30.45,15.0,3,7
665431,22,gala,R1462 W5,-32,2021-11-29,333,30.12,15.0,3,7
665432,22,gala,R1462 W5,-32,2021-11-29,333,28.58,15.0,3,7
665683,22,gala,R1463 C,-32,2021-11-29,333,28.38,6.0,2,7
665684,22,gala,R1463 C,-32,2021-11-29,333,26.5,6.0,2,7
665685,22,gala,R1463 C,-32,2021-11-29,333,29.06,6.0,2,7
665686,22,gala,R1463 C,-32,2021-11-29,333,24.95,6.0,2,7
665687,22,gala,R1463 C,-32,2021-11-29,333,34.38,6.0,2,7
665688,22,gala,R1463 C,-32,2021-11-29,333,21.13,6.0,2,7
665689,22,gala,R1463 C,-32,2021-11-29,333,28.82,6.0,2,7
665690,22,gala,R1463 C,-32,2021-11-29,333,28.69,6.0,2,7
665691,22,gala,R1463 C,-32,2021-11-29,333,25.53,6.0,2,7
665692,22,gala,R1463 C,-32,2021-11-29,333,26.53,6.0,2,7
665693,22,gala,R1463 C,-32,2021-11-29,333,26.92,6.0,2,7
